"sim","true_hr","method","n_patients","n_events_available","crossed","crossing_event","final_evalue","log_final_evalue","final_log_hr","final_hr"
13,0.8,"Staggered entry, time-on-study order",631,630,TRUE,127,5.85118426816693,1.76664407975865,-0.198847609121867,0.819674794777523
13,0.8,"Staggered entry, calendar-event order",631,629,TRUE,150,9.24379974015472,2.2239530284123,-0.19379151562192,0.823829641976191
14,0.8,"Simultaneous entry, time-on-study order",631,628,TRUE,142,216.521437339344,5.3776895602743,-0.315912843237317,0.729122995398262
14,0.8,"Staggered entry, time-on-study order",631,628,TRUE,142,216.521437339344,5.3776895602743,-0.315912843237317,0.729122995398262
14,0.8,"Staggered entry, calendar-event order",631,628,TRUE,156,284.240333989136,5.64982012673719,-0.313744545059181,0.730705666692384
15,0.8,"Simultaneous entry, time-on-study order",631,629,TRUE,295,368.118027214467,5.90840361287357,-0.337952941912536,0.713228850294204
15,0.8,"Staggered entry, time-on-study order",631,629,TRUE,295,368.118027214467,5.90840361287357,-0.337952941912536,0.713228850294204
15,0.8,"Staggered entry, calendar-event order",631,630,TRUE,265,523.887966548219,6.26127785716435,-0.337338334104207,0.713667341050839
16,0.8,"Simultaneous entry, time-on-study order",631,630,TRUE,314,12.2218297316393,2.50322367507469,-0.190561030876594,0.826495314456231
16,0.8,"Staggered entry, time-on-study order",631,630,TRUE,314,12.2218297316393,2.50322367507469,-0.190561030876594,0.826495314456231
16,0.8,"Staggered entry, calendar-event order",631,630,TRUE,433,2.86159677604375,1.05137978233489,-0.190977716368428,0.826150997590531
17,0.8,"Simultaneous entry, time-on-study order",631,625,TRUE,473,234.042403702921,5.45550231134636,-0.298004220423552,0.742298206928328
17,0.8,"Staggered entry, time-on-study order",631,625,TRUE,473,234.042403702921,5.45550231134636,-0.298004220423552,0.742298206928328
17,0.8,"Staggered entry, calendar-event order",631,625,TRUE,160,327.047090074131,5.79010416687224,-0.303083324693117,0.738537555391418
18,0.8,"Simultaneous entry, time-on-study order",631,630,TRUE,178,11.4328935691963,2.43649460142845,-0.20264894089407,0.816564853641206
18,0.8,"Staggered entry, time-on-study order",631,630,TRUE,178,11.4328935691963,2.43649460142845,-0.20264894089407,0.816564853641206
18,0.8,"Staggered entry, calendar-event order",631,630,TRUE,577,5.04910646756396,1.619211290516,-0.200391100995001,0.818410609274176
19,0.8,"Simultaneous entry, time-on-study order",631,628,FALSE,NA,1.15997781201771,0.148400877364402,-0.181613114033963,0.833923911470695
19,0.8,"Staggered entry, time-on-study order",631,628,FALSE,NA,1.15997781201771,0.148400877364402,-0.181613114033963,0.833923911470695
19,0.8,"Staggered entry, calendar-event order",631,630,FALSE,NA,4.58712508897975,1.52325348556798,-0.174526224748739,0.839854828958542
20,0.8,"Simultaneous entry, time-on-study order",631,630,TRUE,279,5.10378810339924,1.629983029389,-0.183918134233897,0.832003913676495
20,0.8,"Staggered entry, time-on-study order",631,630,TRUE,279,5.10378810339924,1.629983029389,-0.183918134233897,0.832003913676495
20,0.8,"Staggered entry, calendar-event order",631,629,TRUE,276,5.75169058433581,1.74949382626252,-0.188258412144088,0.828400610793313
21,0.8,"Simultaneous entry, time-on-study order",631,625,FALSE,NA,3.15263454586724,1.14823846704763,-0.208024705621104,0.812186970880502
21,0.8,"Staggered entry, time-on-study order",631,625,FALSE,NA,3.15263454586724,1.14823846704763,-0.208024705621104,0.812186970880502
21,0.8,"Staggered entry, calendar-event order",631,627,FALSE,NA,5.83472030095213,1.76382632987704,-0.205411433221429,0.814312212382887
22,0.8,"Simultaneous entry, time-on-study order",631,630,FALSE,NA,0.996430432628426,-0.00357595347880709,-0.181732423997693,0.833824421974227
22,0.8,"Staggered entry, time-on-study order",631,630,FALSE,NA,0.996430432628426,-0.00357595347880709,-0.181732423997693,0.833824421974227
22,0.8,"Staggered entry, calendar-event order",631,629,TRUE,262,0.874976482574018,-0.133558270043982,-0.169388088217479,0.844181223019631
23,0.8,"Simultaneous entry, time-on-study order",631,626,FALSE,NA,2.34471421508624,0.852163524572247,-0.155712503884858,0.855805195675614
23,0.8,"Staggered entry, time-on-study order",631,626,FALSE,NA,2.34471421508624,0.852163524572247,-0.155712503884858,0.855805195675614
23,0.8,"Staggered entry, calendar-event order",631,626,FALSE,NA,2.8417173896212,1.04440858406224,-0.156901219655399,0.854788490949196
24,0.8,"Simultaneous entry, time-on-study order",631,628,FALSE,NA,2.39991852948932,0.875434790731602,-0.159075727436234,0.852931766187504
24,0.8,"Staggered entry, time-on-study order",631,628,FALSE,NA,2.39991852948932,0.875434790731602,-0.159075727436234,0.852931766187504
24,0.8,"Staggered entry, calendar-event order",631,630,FALSE,NA,0.876916903601386,-0.131343041838672,-0.156374473974798,0.855238865700695
25,0.8,"Simultaneous entry, time-on-study order",631,629,TRUE,568,51.7644151545703,3.9467029470681,-0.233378868616571,0.79185350824205
25,0.8,"Staggered entry, time-on-study order",631,629,TRUE,568,51.7644151545703,3.9467029470681,-0.233378868616571,0.79185350824205
25,0.8,"Staggered entry, calendar-event order",631,628,TRUE,582,52.9606026698182,3.96954829128112,-0.236433318988592,0.789438521105977
26,0.8,"Simultaneous entry, time-on-study order",631,626,TRUE,221,156.772720130766,5.05479711402238,-0.2640668300966,0.767922217625812
26,0.8,"Staggered entry, time-on-study order",631,626,TRUE,221,156.772720130766,5.05479711402238,-0.2640668300966,0.767922217625812
26,0.8,"Staggered entry, calendar-event order",631,626,TRUE,183,140.637570438707,4.94618615875002,-0.260234318028458,0.770870935681758
27,0.8,"Simultaneous entry, time-on-study order",631,627,TRUE,439,290.147748829934,5.67039027196421,-0.283560601135052,0.753097482194937
27,0.8,"Staggered entry, time-on-study order",631,627,TRUE,439,290.147748829934,5.67039027196421,-0.283560601135052,0.753097482194937
27,0.8,"Staggered entry, calendar-event order",631,626,TRUE,459,300.27498065332,5.70469865701068,-0.285709423443345,0.751480946970373
28,0.8,"Simultaneous entry, time-on-study order",631,622,TRUE,163,7700.44456355695,8.94903334170202,-0.372252049251084,0.689180513198756
28,0.8,"Staggered entry, time-on-study order",631,622,TRUE,163,7700.44456355695,8.94903334170202,-0.372252049251084,0.689180513198756
28,0.8,"Staggered entry, calendar-event order",631,619,TRUE,294,2424.47293345087,7.79336943271773,-0.36644384593805,0.693195061108062
29,0.8,"Simultaneous entry, time-on-study order",631,629,TRUE,533,17.9171176304146,2.88575654809255,-0.206373220716104,0.813529393593262
29,0.8,"Staggered entry, time-on-study order",631,629,TRUE,533,17.9171176304146,2.88575654809255,-0.206373220716104,0.813529393593262
29,0.8,"Staggered entry, calendar-event order",631,629,TRUE,523,14.4160784652827,2.66834414378143,-0.205214601983182,0.814472510239265
30,0.8,"Simultaneous entry, time-on-study order",631,630,FALSE,NA,0.130576248319329,-2.03579794453446,-0.104602508990614,0.900682464624182
30,0.8,"Staggered entry, time-on-study order",631,630,FALSE,NA,0.130576248319329,-2.03579794453446,-0.104602508990614,0.900682464624182
30,0.8,"Staggered entry, calendar-event order",631,629,FALSE,NA,0.427289354217604,-0.850293850713186,-0.10578894654336,0.899614494790086
31,0.8,"Simultaneous entry, time-on-study order",631,630,TRUE,227,31.2918018680971,3.44335614209172,-0.261693788786222,0.769746692692562
31,0.8,"Staggered entry, time-on-study order",631,630,TRUE,227,31.2918018680971,3.44335614209172,-0.261693788786222,0.769746692692562
31,0.8,"Staggered entry, calendar-event order",631,630,TRUE,204,89.5346660451405,4.49462588040117,-0.258564753694719,0.772159029280246
32,0.8,"Simultaneous entry, time-on-study order",631,630,TRUE,246,9487.07332368629,9.15768544822211,-0.409420570771265,0.664034899916807
32,0.8,"Staggered entry, time-on-study order",631,630,TRUE,246,9487.07332368629,9.15768544822211,-0.409420570771265,0.664034899916807
32,0.8,"Staggered entry, calendar-event order",631,630,TRUE,167,16781.5196746849,9.728033540562,-0.406721438749576,0.665829638807694
33,0.8,"Simultaneous entry, time-on-study order",631,630,TRUE,465,23.8442871922712,3.1715446579199,-0.215769927331777,0.805920700871066
33,0.8,"Staggered entry, time-on-study order",631,630,TRUE,465,23.8442871922712,3.1715446579199,-0.215769927331777,0.805920700871066
33,0.8,"Staggered entry, calendar-event order",631,630,FALSE,NA,7.36062806674388,1.99614526425537,-0.222879655046829,0.800211144872851
34,0.8,"Simultaneous entry, time-on-study order",631,630,FALSE,NA,5.17119651643918,1.64310409625785,-0.172408365205444,0.841635408366039
34,0.8,"Staggered entry, time-on-study order",631,630,FALSE,NA,5.17119651643918,1.64310409625785,-0.172408365205444,0.841635408366039
34,0.8,"Staggered entry, calendar-event order",631,630,FALSE,NA,1.22518444448536,0.203091399589453,-0.169643604619066,0.84396554842661
35,0.8,"Simultaneous entry, time-on-study order",631,630,TRUE,331,12.8197758542086,2.55098896726859,-0.209462645559513,0.81101993406313
35,0.8,"Staggered entry, time-on-study order",631,630,TRUE,331,12.8197758542086,2.55098896726859,-0.209462645559513,0.81101993406313
35,0.8,"Staggered entry, calendar-event order",631,630,TRUE,349,9.963961105745,2.2989746939143,-0.213445572466284,0.80779612530494
36,0.8,"Simultaneous entry, time-on-study order",631,628,TRUE,112,1154.68503965191,7.05158289282635,-0.349742530777022,0.704869548572648
36,0.8,"Staggered entry, time-on-study order",631,628,TRUE,112,1154.68503965191,7.05158289282635,-0.349742530777022,0.704869548572648
36,0.8,"Staggered entry, calendar-event order",631,629,TRUE,224,1058.48085144355,6.96459000013594,-0.348266304895084,0.705910863662678
