"true_wr","sim","n_pairs","internal_wr","buysetest_wr","abs_diff","log_ratio","wins","losses","ties"
1.3,40,80,1.54878534448427,1.54878534448427,0,0,3889,2511,0
1.3,41,80,1.56513026052104,1.56513026052104,0,0,3905,2495,0
1.3,42,80,1.29472929365364,1.29472929365364,0,0,3611,2789,0
1.3,43,80,1.27111426543648,1.27111426543648,0,0,3582,2818,0
1.3,44,80,1.24719101123595,1.24719101123596,2.22044604925031e-16,-2.22044604925031e-16,3552,2848,0
1.3,45,80,1.21760221760222,1.21760221760222,0,0,3514,2886,0
1.3,46,80,1.56204963971177,1.56204963971177,2.22044604925031e-16,-1.11022302462516e-16,3902,2498,0
1.3,47,80,1.69360269360269,1.69360269360269,0,0,4024,2376,0
1.3,48,80,1.14765100671141,1.14765100671141,0,0,3420,2980,0
1.3,49,80,1.07657365347177,1.07657365347177,0,0,3318,3082,0
1.3,50,80,1.38895110115715,1.38895110115715,0,0,3721,2679,0
1.3,51,80,1.45116813481425,1.45116813481425,2.22044604925031e-16,-1.11022302462516e-16,3789,2611,0
1.3,52,80,1.14118434258949,1.14118434258949,0,0,3411,2989,0
1.3,53,80,1.09355577363428,1.09355577363428,0,0,3343,3057,0
1.3,54,80,1.66666666666667,1.66666666666667,0,0,4000,2400,0
1.3,55,80,1.24403927068724,1.24403927068724,0,0,3548,2852,0
1.3,56,80,1.03691915977085,1.03691915977085,2.22044604925031e-16,2.22044604925031e-16,3258,3142,0
1.3,57,80,1.5518341307815,1.5518341307815,2.22044604925031e-16,-1.11022302462516e-16,3892,2508,0
1.3,58,80,1.29472929365364,1.29472929365364,0,0,3611,2789,0
1.3,59,80,1.07590009730782,1.07590009730782,2.22044604925031e-16,-2.22044604925031e-16,3317,3083,0
1.3,60,80,1.04996796925048,1.04996796925048,2.22044604925031e-16,-2.22044604925031e-16,3278,3122,0
1.3,61,80,1.35380654652446,1.35380654652446,0,0,3681,2719,0
1.3,62,80,1.58899676375405,1.58899676375405,0,0,3928,2472,0
1.3,63,80,1.4251610458507,1.4251610458507,0,0,3761,2639,0
1.3,64,80,1.43623905595737,1.43623905595737,2.22044604925031e-16,2.22044604925031e-16,3773,2627,0
1.3,65,80,1.35207644248438,1.35207644248438,0,0,3679,2721,0
1.3,66,80,1.71186440677966,1.71186440677966,2.22044604925031e-16,2.22044604925031e-16,4040,2360,0
1.3,67,80,1.62833675564682,1.62833675564682,2.22044604925031e-16,2.22044604925031e-16,3965,2435,0
1.3,68,80,1.28898426323319,1.28898426323319,0,0,3604,2796,0
1.3,69,80,1.28734810578985,1.28734810578985,0,0,3602,2798,0
1.3,70,80,1.33151183970856,1.33151183970856,0,0,3655,2745,0
1.3,71,80,1.42057488653555,1.42057488653555,2.22044604925031e-16,-1.11022302462516e-16,3756,2644,0
1.3,72,80,1.13475650433622,1.13475650433622,0,0,3402,2998,0
1.3,73,80,1.66777824093372,1.66777824093372,2.22044604925031e-16,-1.11022302462516e-16,4001,2399,0
1.3,74,80,1.27596017069701,1.27596017069701,2.22044604925031e-16,-2.22044604925031e-16,3588,2812,0
1.3,75,80,0.993769470404984,0.993769470404984,1.11022302462516e-16,2.22044604925031e-16,3190,3210,0
1.3,76,80,1.35553919764446,1.35553919764446,2.22044604925031e-16,2.22044604925031e-16,3683,2717,0
1.3,77,80,1.322206095791,1.322206095791,0,0,3644,2756,0
1.3,78,80,1.48158200853044,1.48158200853044,2.22044604925031e-16,-1.11022302462516e-16,3821,2579,0
1.3,79,80,1.22376650451703,1.22376650451703,0,0,3522,2878,0
1.3,80,80,1.42424242424242,1.42424242424242,0,0,3760,2640,0
1.3,81,80,1.66777824093372,1.66777824093372,2.22044604925031e-16,-1.11022302462516e-16,4001,2399,0
1.3,82,80,1.36336779911374,1.36336779911374,0,0,3692,2708,0
1.3,83,80,2.05052430886559,2.05052430886559,0,0,4302,2098,0
1.3,84,80,1.12060967528164,1.12060967528164,0,0,3382,3018,0
1.3,85,80,1.22376650451703,1.22376650451703,0,0,3522,2878,0
1.3,86,80,1.27758007117438,1.27758007117438,0,0,3590,2810,0
1.3,87,80,1.3332118118848,1.3332118118848,0,0,3657,2743,0
1.3,88,80,1.21760221760222,1.21760221760222,0,0,3514,2886,0
1.3,89,80,1.23619846261356,1.23619846261356,0,0,3538,2862,0
1.3,90,80,1.26068527022254,1.26068527022254,0,0,3569,2831,0
1.3,91,80,1.43438569798402,1.43438569798402,0,0,3771,2629,0
1.3,92,80,1.40511086057873,1.40511086057873,2.22044604925031e-16,-1.11022302462516e-16,3739,2661,0
1.3,93,80,0.971050200184786,0.971050200184786,1.11022302462516e-16,-1.11022302462516e-16,3153,3247,0
1.3,94,80,1.49902381882077,1.49902381882077,0,0,3839,2561,0
1.3,95,80,1.02595758151314,1.02595758151314,0,0,3241,3159,0
1.3,96,80,1.22531293463143,1.22531293463143,0,0,3524,2876,0
1.3,97,80,1.4681835711531,1.4681835711531,0,0,3807,2593,0
1.3,98,80,1.07927225471085,1.07927225471085,2.22044604925031e-16,2.22044604925031e-16,3322,3078,0
1.3,99,80,1.14118434258949,1.14118434258949,0,0,3411,2989,0
1.3,100,80,1.14333556597455,1.14333556597455,0,0,3414,2986,0
1.5,1,80,1.96708391284191,1.96708391284191,0,0,4243,2157,0
1.5,2,80,1.1932830705963,1.1932830705963,0,0,3482,2918,0
1.5,3,80,1.92104062072113,1.92104062072113,2.22044604925031e-16,-1.11022302462516e-16,4209,2191,0
1.5,4,80,1.87511230907457,1.87511230907457,0,0,4174,2226,0
1.5,5,80,1.11081794195251,1.11081794195251,0,0,3368,3032,0
1.5,6,80,1.70384452893959,1.70384452893959,2.22044604925031e-16,2.22044604925031e-16,4033,2367,0
1.5,7,80,1.32558139534884,1.32558139534884,0,0,3648,2752,0
1.5,8,80,1.59951259138911,1.59951259138911,0,0,3938,2462,0
1.5,9,80,1.13903743315508,1.13903743315508,0,0,3408,2992,0
1.5,10,80,2.27533265097236,2.27533265097236,0,0,4446,1954,0
1.5,11,80,1.23307745987439,1.23307745987439,0,0,3534,2866,0
1.5,12,80,2.36664913203577,2.36664913203577,0,0,4499,1901,0
1.5,13,80,1.12836714333222,1.12836714333222,0,0,3393,3007,0
1.5,14,80,1.42884250474383,1.42884250474383,2.22044604925031e-16,2.22044604925031e-16,3765,2635,0
1.5,15,80,1.28163992869875,1.28163992869875,0,0,3595,2805,0
1.5,16,80,1.78381905176164,1.78381905176164,0,0,4101,2299,0
1.5,17,80,1.64791063301614,1.64791063301614,2.22044604925031e-16,2.22044604925031e-16,3983,2417,0
1.5,18,80,1.28980322003578,1.28980322003578,0,0,3605,2795,0
1.5,19,80,1.97397769516729,1.97397769516729,2.22044604925031e-16,2.22044604925031e-16,4248,2152,0
1.5,20,80,1.28489825062478,1.28489825062478,0,0,3599,2801,0
1.5,21,80,1.34948604992658,1.34948604992658,0,0,3676,2724,0
1.5,22,80,1.7645788336933,1.7645788336933,2.22044604925031e-16,-1.11022302462516e-16,4085,2315,0
1.5,23,80,1.74089935760171,1.74089935760171,2.22044604925031e-16,2.22044604925031e-16,4065,2335,0
1.5,24,80,1.4390243902439,1.4390243902439,0,0,3776,2624,0
1.5,25,80,1.34346393262541,1.34346393262541,0,0,3669,2731,0
1.5,26,80,1.48350795498642,1.48350795498642,0,0,3823,2577,0
1.5,27,80,1.45116813481425,1.45116813481425,2.22044604925031e-16,-1.11022302462516e-16,3789,2611,0
1.5,28,80,1.75150472914875,1.75150472914875,2.22044604925031e-16,2.22044604925031e-16,4074,2326,0
1.5,29,80,1.45870149827123,1.45870149827123,0,0,3797,2603,0
1.5,30,80,1.90249433106576,1.90249433106576,0,0,4195,2205,0
1.5,31,80,1.45587106676899,1.45587106676899,0,0,3794,2606,0
1.5,32,80,1.31297434044091,1.31297434044091,0,0,3633,2767,0
1.5,33,80,1.71877655055225,1.71877655055225,2.22044604925031e-16,-1.11022302462516e-16,4046,2354,0
1.5,34,80,1.71186440677966,1.71186440677966,2.22044604925031e-16,2.22044604925031e-16,4040,2360,0
1.5,35,80,1.7550581145071,1.7550581145071,0,0,4077,2323,0
1.5,36,80,1.39162929745889,1.39162929745889,0,0,3724,2676,0
1.5,37,80,1.73037542662116,1.73037542662116,0,0,4056,2344,0
1.5,38,80,1.81442392260334,1.81442392260334,0,0,4126,2274,0
1.5,39,80,1.37829803047194,1.37829803047194,2.22044604925031e-16,-1.11022302462516e-16,3709,2691,0
1.5,40,80,1.2808267997149,1.2808267997149,0,0,3594,2806,0
1.5,41,80,2.12652662432829,2.12652662432829,4.44089209850063e-16,-2.22044604925031e-16,4353,2047,0
1.5,42,80,1.36686390532544,1.36686390532544,0,0,3696,2704,0
1.5,43,80,1.64572137246796,1.64572137246796,0,0,3981,2419,0
1.5,44,80,1.61544748671843,1.61544748671843,0,0,3953,2447,0
1.5,45,80,1.43438569798402,1.43438569798402,0,0,3771,2629,0
1.5,46,80,1.91041382446567,1.91041382446567,0,0,4201,2199,0
1.5,47,80,1.46723207401696,1.46723207401696,0,0,3806,2594,0
1.5,48,80,1.36336779911374,1.36336779911374,0,0,3692,2708,0
1.5,49,80,1.30630630630631,1.30630630630631,0,0,3625,2775,0
1.5,50,80,1.70842149809564,1.70842149809564,0,0,4037,2363,0
1.5,51,80,1.70498732037194,1.70498732037194,2.22044604925031e-16,-1.11022302462516e-16,4034,2366,0
1.5,52,80,1.35553919764446,1.35553919764446,2.22044604925031e-16,2.22044604925031e-16,3683,2717,0
1.5,53,80,1.3581429624171,1.3581429624171,2.22044604925031e-16,2.22044604925031e-16,3686,2714,0
1.5,54,80,1.7061310782241,1.7061310782241,2.22044604925031e-16,-1.11022302462516e-16,4035,2365,0
1.5,55,80,1.55387071029529,1.55387071029529,0,0,3894,2506,0
1.5,56,80,1.16728750423298,1.16728750423298,0,0,3447,2953,0
1.5,57,80,1.20385674931129,1.20385674931129,0,0,3496,2904,0
1.5,58,80,2.00046882325363,2.00046882325363,0,0,4267,2133,0
1.5,59,80,1.23152022315202,1.23152022315202,0,0,3532,2868,0
1.5,60,80,1.48254460822343,1.48254460822343,2.22044604925031e-16,2.22044604925031e-16,3822,2578,0
1.5,61,80,1.51869342778434,1.51869342778434,0,0,3859,2541,0
1.5,62,80,1.61011419249592,1.61011419249592,0,0,3948,2452,0
1.5,63,80,1.52167060677699,1.52167060677699,2.22044604925031e-16,2.22044604925031e-16,3862,2538,0
1.5,64,80,1.63266145619087,1.63266145619087,0,0,3969,2431,0
1.5,65,80,1.5147347740668,1.5147347740668,0,0,3855,2545,0
1.5,66,80,1.33236151603499,1.33236151603499,2.22044604925031e-16,-2.22044604925031e-16,3656,2744,0
1.5,67,80,2.05927342256214,2.05927342256214,0,0,4308,2092,0
1.5,68,80,2.20802005012531,2.20802005012531,0,0,4405,1995,0
1.5,69,80,1.28980322003578,1.28980322003578,0,0,3605,2795,0
1.5,70,80,1.36162361623616,1.36162361623616,0,0,3690,2710,0
1.5,71,80,1.35294117647059,1.35294117647059,2.22044604925031e-16,2.22044604925031e-16,3680,2720,0
1.5,72,80,1.94795025333947,1.94795025333947,0,0,4229,2171,0
1.5,73,80,1.65120132560066,1.65120132560066,0,0,3986,2414,0
1.5,74,80,2.80273321449792,2.80273321449792,4.44089209850063e-16,-1.11022302462516e-16,4717,1683,0
1.5,75,80,1.49804839968774,1.49804839968774,0,0,3838,2562,0
1.5,76,80,1.5974025974026,1.5974025974026,0,0,3936,2464,0
1.5,77,80,1.39520958083832,1.39520958083832,0,0,3728,2672,0
1.5,78,80,1.83060592658116,1.83060592658116,2.22044604925031e-16,-1.11022302462516e-16,4139,2261,0
1.5,79,80,1.32981434291955,1.32981434291955,0,0,3653,2747,0
1.5,80,80,1.45775729646697,1.45775729646697,2.22044604925031e-16,-1.11022302462516e-16,3796,2604,0
1.5,81,80,1.92504570383912,1.92504570383912,0,0,4212,2188,0
1.5,82,80,1.39431350542462,1.39431350542462,2.22044604925031e-16,-1.11022302462516e-16,3727,2673,0
1.5,83,80,1.21683408382404,1.21683408382404,0,0,3513,2887,0
1.5,84,80,1.29885057471264,1.29885057471264,2.22044604925031e-16,2.22044604925031e-16,3616,2784,0
1.5,85,80,1.4015009380863,1.4015009380863,2.22044604925031e-16,-1.11022302462516e-16,3735,2665,0
1.5,86,80,1.29062276306371,1.29062276306371,0,0,3606,2794,0
1.5,87,80,1.563075690829,1.563075690829,0,0,3903,2497,0
1.5,88,80,1.18504609081598,1.18504609081598,0,0,3471,2929,0
1.5,89,80,1.46343341031563,1.46343341031563,0,0,3802,2598,0
1.5,90,80,1.14261801138266,1.14261801138266,0,0,3413,2987,0
1.5,91,80,1.78381905176164,1.78381905176164,0,0,4101,2299,0
1.5,92,80,1.43161094224924,1.43161094224924,0,0,3768,2632,0
1.5,93,80,1.50391236306729,1.50391236306729,0,0,3844,2556,0
1.5,94,80,1.89330922242315,1.89330922242315,0,0,4188,2212,0
1.5,95,80,1.49609984399376,1.49609984399376,2.22044604925031e-16,2.22044604925031e-16,3836,2564,0
1.5,96,80,1.2354173943416,1.2354173943416,2.22044604925031e-16,2.22044604925031e-16,3537,2863,0
1.5,97,80,1.88548241659152,1.88548241659152,0,0,4182,2218,0
1.5,98,80,1.97812936249418,1.97812936249418,0,0,4251,2149,0
1.5,99,80,1.12695247590562,1.12695247590562,0,0,3391,3009,0
1.5,100,80,1.4653312788906,1.4653312788906,2.22044604925031e-16,2.22044604925031e-16,3804,2596,0
